date,gender,location,age,CPU,RAM,storage,color,price,knowing
2022/10/30,Female,New Taipei City,40,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/9/21,Male,Taipei,30,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/8/18,Female,Taipei,37,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/8/12,Male,Taipei,38,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,62888,X
2022/12/22,Male,Taichung,33,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2022/10/17,Female,Hsinchu,30,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2023/6/19,Male,New Taipei City,40,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2022/9/10,Female,Taipei,30,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/9/1,Male,Taoyuan,33,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,51990,O
2023/5/27,Male,New Taipei City,40,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/12/10,Female,Taichung,30,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2022/8/28,Male,Taipei,33,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/12/18,Female,New Taipei City,35,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,O
2023/6/10,Female,Taoyuan,36,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/7/8,Female,Hsinchu,38,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/11/18,Male,Taipei,38,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/9/5,Female,Taipei,34,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,X
2022/8/24,Female,Taipei,34,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,X
2022/8/2,Male,New Taipei City,38,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Forest,35888,X
2022/10/2,Male,New Taipei City,37,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,35888,X
2022/11/14,Female,Taipei,,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/7/7,Female,New Taipei City,23,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/7/9,Female,New Taipei City,23,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,32888,O
2022/7/10,Female,Taichung,30,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2022/11/8,Male,Hsinchu,34,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/11/1,Male,Hsinchu,44,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/12/7,Male,New Taipei City,28,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/8/27,Male,New Taipei City,39,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2022/9/13,Female,Taoyuan,36,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,O
2022/11/14,Male,Taipei,38,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,29888,O
2022/7/9,Male,New Taipei City,32,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,35888,O
2022/10/11,Female,Taoyuan,37,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/11/20,Female,Taipei,36,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,X
2022/8/24,Female,New Taipei City,41,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,35888,X
2022/10/25,Male,Taipei,35,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,51990,O
2022/10/11,Female,Taoyuan,31,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/9/10,Male,Taoyuan,34,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,X
2023/6/26,Male,Taoyuan,33,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,X
2022/7/25,Female,New Taipei City,22,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/10/20,Male,Hsinchu,32,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/9/9,Male,New Taipei City,29,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/8/20,Female,Taipei,36,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2023/5/31,Male,New Taipei City,35,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/10/25,Female,Taichung,32,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/8/23,Male,New Taipei City,38,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,38990,X
2023/5/20,Female,Taichung,34,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,38990,X
2023/5/4,Female,New Taipei City,42,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,O
2022/9/10,Female,New Taipei City,31,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2023/6/4,Female,Taipei,37,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2023/6/6,Male,Taipei,36,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/10/4,Female,Tainan,34,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2023/6/22,Female,New Taipei City,36,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,O
2022/10/14,Male,Tainan,42,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,75888,O
2023/6/1,Male,Taichung,44,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/6/9,Female,,34,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,O
2023/5/7,Female,Hsinchu,,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,X
2023/6/20,Female,Taichung,36,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,X
2022/8/24,Female,Hsinchu,36,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/10/1,Male,Tainan,29,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/12/29,Male,New Taipei City,35,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2022/10/10,Male,,27,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,X
2022/7/10,Male,Hsinchu,28,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2022/7/25,Male,Taipei,31,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/11/14,Male,Taichung,41,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2023/5/2,Male,Taoyuan,32,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2023/6/18,Male,Taoyuan,36,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/7/6,Male,Taichung,24,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,32888,O
2022/7/5,Male,New Taipei City,30,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Forest,35888,X
2022/9/22,Female,Taipei,31,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,X
2022/8/5,Male,New Taipei City,36,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,X
2023/5/12,Male,Hsinchu,35,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/7/30,Male,,33,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,32888,O
2022/9/12,Female,New Taipei City,34,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Sapphire,35888,O
2022/8/16,Male,Hsinchu,23,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/9/24,Female,Taichung,39,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/7/11,Male,Taipei,33,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/7/24,Female,Taipei,42,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2022/11/6,Female,Kaohsiung,33,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,57788,O
2022/8/29,Female,Taichung,33,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,O
2022/10/9,Female,Taipei,37,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/7/17,Female,,37,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2022/8/2,Female,New Taipei City,33,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Sapphire,35888,O
2022/9/15,Female,Taipei,44,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,45888,O
2022/11/24,Male,Taipei,34,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/11/8,Male,New Taipei City,39,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/10/23,Female,Taoyuan,31,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,X
2022/9/26,Male,Taichung,42,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,X
2022/7/11,Male,Taipei,42,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/7/2,Female,Hsinchu,35,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/11/17,Female,Taoyuan,28,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/9/7,Male,Hsinchu,36,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/11/3,Female,Taipei,35,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,32888,O
2022/10/3,Male,Tainan,39,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2022/12/20,Female,Taipei,31,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/8/7,Female,Taichung,37,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,75888,O
2022/9/16,Male,Taipei,44,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,X
2023/6/5,Male,Taipei,25,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2022/8/30,Female,Taipei,32,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/9/1,Male,Tainan,33,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/8/21,Male,New Taipei City,34,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2022/11/8,Male,New Taipei City,33,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2022/9/20,Male,New Taipei City,34,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/9/23,Female,Taoyuan,30,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/10/18,Male,Hsinchu,36,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/9/28,Male,Taoyuan,24,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/9/16,Male,New Taipei City,30,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/9/13,Male,Taipei,31,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/9/27,Female,Taoyuan,36,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/9/3,Female,Taipei,31,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/10/4,Female,New Taipei City,28,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/10/31,Female,New Taipei City,36,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,32888,O
2022/12/24,Female,New Taipei City,41,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2023/6/4,Female,Hsinchu,39,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,X
2022/10/21,Male,Taoyuan,38,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,51990,X
2022/10/28,Female,Taichung,31,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/7/5,Female,New Taipei City,37,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2022/10/4,,Taipei,47,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/7/26,Female,Taoyuan,40,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Platinum,35888,O
2022/11/15,Male,Taipei,43,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,X
2022/8/23,Male,Taoyuan,28,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,35888,X
2022/9/17,Male,Kaohsiung,37,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2022/9/26,Male,Taipei,32,12th Gen Intel Core i5-1235U,8GB,128GB M.2 2230 PCIe NVMe SSD,Sapphire,29888,O
2022/10/14,Female,Taipei,24,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/11/13,Female,Taichung,42,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,X
2022/12/22,Male,New Taipei City,34,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,X
2022/8/8,Female,New Taipei City,23,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/11/2,Male,Taichung,37,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/8/2,Male,Taipei,31,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,57788,O
2022/11/9,Male,Taoyuan,34,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/8/6,Male,Taipei,36,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Platinum,35888,O
2022/8/1,Male,Taichung,47,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/8/7,Male,Hsinchu,36,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/9/15,Female,New Taipei City,35,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/9/20,Female,Taoyuan,32,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/7/23,Male,Taichung,36,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,57788,X
2022/7/6,Male,New Taipei City,37,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,X
2022/8/27,Female,New Taipei City,34,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Graphite,62888,O
2022/9/20,Male,New Taipei City,26,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/12/19,Female,Taoyuan,36,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/11/28,Female,New Taipei City,33,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,O
2023/5/27,Male,Taipei,35,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,57788,O
2022/8/27,Male,New Taipei City,31,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,O
2022/11/9,Female,New Taipei City,38,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/7/19,Female,Taipei,44,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/8/8,Female,New Taipei City,28,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2023/6/27,Male,Taipei,,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2022/8/2,Female,Taoyuan,33,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,X
2022/10/27,Female,New Taipei City,36,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,X
2022/11/9,Male,New Taipei City,36,12th Gen Intel Core i5-1235U,16GB,128GB M.2 2230 PCIe NVMe SSD,Sapphire,35888,O
2022/9/28,Female,Taipei,37,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/8/23,Female,New Taipei City,39,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/8/9,Male,New Taipei City,38,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,51990,O
2022/11/10,Female,Taipei,40,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,X
2022/7/5,Female,New Taipei City,37,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,35888,X
2022/8/26,Male,Kaohsiung,45,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/9/22,Male,New Taipei City,25,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/9/8,Male,Taipei,35,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2023/4/22,Female,Tainan,36,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,X
2023/6/6,Male,Tainan,26,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,X
2022/8/9,Female,Taoyuan,43,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Platinum,38990,X
2023/5/8,Female,Taipei,41,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,57788,X
2022/9/17,Female,New Taipei City,38,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2023/6/25,Female,Taichung,32,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2023/5/1,Female,Taichung,30,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/7/18,Female,New Taipei City,34,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/8/29,Male,Tainan,34,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/10/17,Female,New Taipei City,34,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2023/6/28,Female,Tainan,36,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,51990,O
2022/7/28,Male,Taoyuan,29,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,O
2022/8/27,Male,New Taipei City,37,12th Gen Intel Core i7-1255U,16GB,1TB M.2 2230 PCIe NVMe SSD,Forest,62888,O
2022/9/3,Male,New Taipei City,33,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2022/7/2,Female,Taoyuan,29,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/10/3,Female,New Taipei City,37,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/7/16,Female,Hsinchu,48,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2023/6/29,Male,Taoyuan,32,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,X
2022/10/20,Male,Taipei,36,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,X
2022/7/18,Female,Hsinchu,37,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
2022/10/1,Female,New Taipei City,41,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/11/6,Female,Taipei,31,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,38990,O
2022/8/9,Male,Taoyuan,28,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Platinum,57788,O
2023/5/10,Female,New Taipei City,42,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2023/6/8,Male,Hsinchu,31,12th Gen Intel Core i7-1255U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,57788,O
2022/9/10,Female,Taipei,30,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Forest,32888,O
2022/9/12,Female,Taipei,41,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Forest,51990,X
2022/8/12,Male,New Taipei City,34,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,X
2022/9/28,Female,New Taipei City,22,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/7/29,Female,Taoyuan,24,12th Gen Intel Core i5-1235U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,38990,O
2022/9/24,Female,Kaohsiung,33,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/9/26,Male,Hsinchu,29,12th Gen Intel Core i7-1255U,32GB,1TB M.2 2230 PCIe NVMe SSD,Forest,75888,O
2022/11/16,Male,New Taipei City,31,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,35888,O
2022/12/27,Male,Taichung,36,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Sapphire,45888,O
2022/11/20,Female,New Taipei City,34,12th Gen Intel Core i5-1235U,8GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,32888,O
2022/9/14,Female,Taipei,36,12th Gen Intel Core i5-1235U,8GB,512GB M.2 2230 PCIe NVMe SSD,Forest,35888,O
2022/10/16,Male,Hsinchu,37,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Graphite,45888,O
2022/9/6,Male,Hsinchu,31,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Sapphire,51990,O
2022/7/11,Male,Taipei,31,12th Gen Intel Core i7-1255U,16GB,256GB M.2 2230 PCIe NVMe SSD,Graphite,51990,O
2022/11/28,Male,Taoyuan,34,12th Gen Intel Core i5-1235U,16GB,512GB M.2 2230 PCIe NVMe SSD,Forest,45888,O
